id,room_id,user_id
4235,267,410
4236,267,52
4237,267,814
4238,267,330
4239,267,865
4240,267,878
4241,267,383
4242,267,815
4243,267,900
4244,267,9
4245,267,625
4246,267,285
4247,267,630
4248,267,921
4249,267,403
4250,268,621
4251,268,658
4252,268,86
4253,268,359
4254,268,572
4255,268,206
4256,268,143
4257,268,753
4258,268,926
4259,268,730
4260,268,766
4261,268,378
4262,268,332
4263,269,13
4264,269,80
4265,269,922
4266,269,78
4267,269,506
4268,269,599
4269,269,968
4270,269,226
4271,269,62
4272,269,169
4273,269,952
4274,269,754
4275,269,308
4276,269,246
4277,269,644
4278,269,351
4279,269,284
4280,269,986
4281,269,298
4282,270,707
4283,270,497
4284,270,129
4285,270,557
4286,270,613
4287,270,936
4288,270,515
4289,270,810
4290,270,261
4291,270,547
4292,270,585
4293,270,517
4294,270,887
4295,270,20
4296,270,660
4297,271,807
4298,271,80
4299,271,887
4300,271,13
4301,271,440
4302,271,3
4303,271,926
4304,272,317
4305,272,103
4306,272,337
4307,272,140
4308,272,599
4309,272,882
4310,272,437
4311,272,880
4312,272,470
4313,272,431
4314,272,466
4315,272,167
4316,272,864
4317,272,976
4318,272,433
4319,272,532
4320,272,24
4321,272,951
4322,272,52
4323,272,713
4324,272,447
4325,272,761
4326,273,909
4327,273,587
4328,273,867
4329,273,348
4330,273,97
4331,273,862
4332,273,414
4333,273,884
4334,273,210
4335,274,765
4336,274,458
4337,274,524
4338,274,854
4339,274,155
4340,274,963
4341,274,842
4342,274,963
4343,274,198
4344,274,839
4345,274,411
4346,274,702
4347,274,960
4348,275,980
4349,275,593
4350,275,779
4351,275,57
4352,275,713
4353,275,109
4354,275,914
4355,275,630
4356,275,558
4357,275,887
4358,275,57
4359,275,657
4360,275,669
4361,275,534
4362,275,961
4363,275,425
4364,275,593
4365,275,157
4366,275,889
4367,275,734
4368,275,442
4369,275,811
4370,275,485
4371,276,832
4372,276,879
4373,276,175
4374,276,352
4375,276,967
4376,276,210
4377,276,329
4378,276,543
4379,276,714
4380,276,822
4381,276,638
4382,276,268
4383,276,840
4384,276,760
4385,276,530
4386,276,121
4387,276,406
4388,276,27
4389,276,611
4390,276,750
4391,276,536
4392,277,610
4393,277,540
4394,277,161
4395,277,328
4396,277,206
4397,277,319
4398,277,112
4399,277,345
4400,277,861
4401,277,684
4402,277,304
4403,277,774
4404,277,6
4405,277,70
4406,277,516
4407,277,792
4408,277,330
4409,278,318
4410,278,564
4411,278,359
4412,278,186
4413,279,97
4414,279,749
4415,279,952
4416,279,149
4417,279,833
4418,279,972
4419,279,977
4420,279,976
4421,279,630
4422,279,262
4423,279,795
4424,279,146
4425,279,425
4426,280,279
4427,280,613
4428,280,852
4429,280,176
4430,280,495
4431,280,826
4432,280,205
4433,281,398
4434,281,222
4435,281,463
4436,281,248
4437,281,483
4438,281,669
4439,281,849
4440,281,842
4441,281,180
4442,281,47
4443,281,101
4444,281,198
4445,281,713
4446,281,755
4447,281,647
4448,281,28
4449,281,635
4450,281,429
4451,281,668
4452,281,983
4453,282,173
4454,282,571
4455,282,679
4456,282,823
4457,282,192
4458,282,534
4459,282,71
4460,282,486
4461,282,383
4462,282,606
4463,282,280
4464,282,447
4465,282,170
4466,282,929
4467,282,343
4468,282,934
4469,282,983
4470,282,854
4471,282,955
4472,282,113
4473,282,388
4474,283,320
4475,283,647
4476,283,29
4477,283,127
4478,283,286
4479,283,358
4480,283,723
4481,283,981
4482,283,558
4483,283,128
4484,283,559
4485,284,162
4486,284,436
4487,284,97
4488,284,88
4489,284,395
4490,284,334
4491,285,800
4492,285,95
4493,285,71
4494,285,166
4495,285,88
4496,285,606
4497,286,537
4498,286,57
4499,286,904
4500,286,220
4501,286,4
4502,286,634
4503,286,272
4504,286,65
4505,286,467
4506,287,694
4507,287,951
4508,287,15
4509,287,696
4510,287,120
4511,287,889
4512,287,501
4513,287,700
4514,287,720
4515,287,154
4516,287,167
4517,287,867
4518,287,694
4519,287,701
4520,288,246
4521,288,461
4522,288,344
4523,288,226
4524,288,968
4525,288,600
4526,288,841
4527,288,33
4528,288,612
4529,288,620
4530,288,184
4531,288,424
4532,288,775
4533,288,695
4534,288,893
4535,288,39
4536,288,459
4537,288,780
4538,288,110
4539,288,982
4540,288,922
4541,289,560
4542,289,502
4543,289,834
4544,289,739
4545,289,228
4546,289,529
4547,289,159
4548,289,836
4549,289,321
4550,289,152
4551,289,359
4552,289,980
4553,289,576
4554,289,948
4555,289,154
4556,289,298
4557,289,763
4558,290,517
4559,290,265
4560,290,990
4561,290,983
4562,290,220
4563,290,707
4564,290,264
4565,290,412
4566,290,669
4567,290,171
4568,290,291
4569,290,265
4570,290,374
4571,290,274
4572,290,569
4573,291,967
4574,291,900
4575,291,579
4576,291,588
4577,291,33
4578,291,391
4579,291,667
4580,292,573
4581,292,238
4582,292,293
4583,292,20
4584,292,774
4585,292,289
4586,292,931
4587,292,740
4588,292,114
4589,292,388
4590,292,9
4591,292,577
4592,292,531
4593,292,762
4594,292,468
4595,292,662
4596,292,23
4597,292,731
4598,293,213
4599,293,147
4600,293,902
4601,293,538
4602,293,120
4603,293,222
4604,293,498
4605,293,823
4606,293,12
4607,293,218
4608,293,429
4609,293,339
4610,293,31
4611,293,625
4612,293,147
4613,293,958
4614,293,223
4615,293,500
4616,293,394
4617,293,216
4618,293,90
4619,293,792
4620,293,241
4621,293,416
4622,293,365
4623,293,803
4624,293,52
4625,293,350
4626,294,947
4627,294,619
4628,294,348
4629,295,750
4630,295,247
4631,295,313
4632,295,807
4633,295,450
4634,295,281
4635,295,251
4636,295,298
4637,295,811
4638,295,670
4639,295,488
4640,295,855
4641,295,548
4642,295,483
4643,295,23
4644,295,521
4645,295,621
4646,295,960
4647,295,837
4648,295,72
4649,295,497
4650,295,899
4651,295,970
4652,295,582
4653,295,416
4654,295,898
4655,295,757
4656,295,547
4657,295,645
4658,295,840
4659,296,113
4660,296,418
4661,296,85
4662,296,247
4663,296,356
4664,296,438
4665,296,335
4666,296,875
4667,296,442
4668,296,164
4669,296,453
4670,296,461
4671,296,644
4672,296,766
4673,296,284
4674,296,486
4675,296,238
4676,296,210
4677,296,88
4678,296,618
4679,296,401
4680,296,841
4681,296,515
4682,296,606
4683,296,172
4684,296,418
4685,296,843
4686,296,308
4687,296,594
4688,296,914
4689,297,33
4690,297,118
4691,297,388
4692,297,613
4693,297,198
4694,297,142
4695,297,154
4696,297,539
4697,297,377
4698,297,925
4699,297,869
4700,297,770
4701,297,557
4702,297,544
4703,297,777
4704,297,184
4705,297,480
4706,297,308
4707,297,219
4708,297,172
4709,297,249
4710,297,654
4711,297,904
4712,297,526
4713,297,613
4714,297,647
4715,297,369
4716,297,569
4717,297,83
4718,298,451
4719,298,642
4720,298,635
4721,298,770
4722,298,58
4723,298,523
4724,298,508
4725,298,507
4726,298,308
4727,298,734
4728,298,477
4729,298,263
4730,299,290
4731,299,677
4732,299,597
4733,299,462
4734,299,984
4735,299,360
4736,299,349
4737,299,284
4738,299,336
4739,299,616
4740,299,45
4741,299,30
4742,299,710
4743,299,645
4744,299,935
4745,299,658
4746,299,238
4747,299,482
4748,299,639
4749,299,162
4750,299,349
4751,299,849
4752,300,358
4753,300,551
4754,300,849
4755,300,701
4756,300,783
4757,300,787
4758,300,378
4759,300,239
4760,300,392
4761,300,404
4762,300,809
4763,300,771
4764,300,14
4765,300,327
4766,300,535
4767,300,516
4768,300,437
4769,301,565
4770,301,417
4771,301,166
4772,301,499
4773,301,506
4774,301,601
4775,301,989
4776,302,104
4777,302,10
4778,302,913
4779,302,482
4780,302,198
4781,302,165
4782,302,886
4783,302,565
4784,303,195
4785,303,845
4786,303,494
4787,303,822
4788,303,315
4789,303,131
4790,303,612
4791,303,975
4792,303,167
4793,303,333
4794,303,469
4795,303,777
4796,303,30
4797,303,919
4798,303,161
4799,303,241
4800,303,192
4801,303,545
4802,304,691
4803,304,872
4804,304,634
4805,304,203
4806,304,746
4807,304,298
4808,304,418
4809,304,91
4810,304,210
4811,305,398
4812,305,119
4813,305,740
4814,305,33
4815,305,925
4816,305,55
4817,305,110
4818,305,992
4819,305,239
4820,305,991
4821,305,162
4822,305,776
4823,305,213
4824,305,320
4825,305,212
4826,305,606
4827,305,821
4828,305,676
4829,305,59
4830,305,263
4831,305,431
4832,305,650
4833,306,668
4834,306,131
4835,306,445
4836,306,629
4837,306,38
4838,306,591
4839,306,284
4840,306,747
4841,306,697
4842,307,391
4843,307,244
4844,307,120
4845,307,986
4846,307,901
4847,307,836
4848,307,508
4849,307,889
4850,307,499
4851,307,278
4852,307,270
4853,307,823
4854,308,403
4855,308,902
4856,308,509
4857,309,686
4858,309,856
4859,309,54
4860,309,821
4861,309,656
4862,309,673
4863,309,775
4864,309,67
4865,309,893
4866,309,74
4867,309,169
4868,309,228
4869,309,895
4870,310,144
4871,310,876
4872,310,551
4873,310,104
4874,310,139
4875,310,28
4876,310,249
4877,310,202
4878,310,70
4879,310,335
4880,310,688
4881,310,635
4882,310,108
4883,311,311
4884,311,960
4885,311,428
4886,311,971
4887,311,320
4888,311,323
4889,311,491
4890,311,214
4891,311,680
4892,311,855
4893,311,101
4894,311,236
4895,311,938
4896,311,669
4897,311,109
4898,311,196
4899,311,705
4900,311,24
4901,311,763
4902,311,206
4903,311,419
4904,311,105
4905,311,895
4906,311,543
4907,311,914
4908,311,313
4909,312,982
4910,312,595
4911,312,661
4912,312,830
4913,312,332
4914,312,788
4915,312,232
4916,312,868
4917,312,879
4918,312,307
4919,312,331
4920,312,323
4921,312,649
4922,312,693
4923,312,755
4924,312,577
4925,312,949
4926,312,139
4927,312,961
4928,312,786
4929,313,726
4930,313,482
4931,313,210
4932,313,810
4933,313,690
4934,313,102
4935,313,688
4936,313,175
4937,313,720
4938,313,356
4939,313,7
4940,313,207
4941,313,296
4942,313,745
4943,313,906
4944,313,980
4945,313,33
4946,313,536
4947,313,97
4948,313,77
4949,313,188
4950,313,267
4951,313,926
4952,313,481
4953,313,265
4954,313,490
4955,313,616
4956,313,590
4957,313,832
4958,313,438
4959,314,973
4960,314,605
4961,314,71
4962,314,479
4963,314,191
4964,314,596
4965,314,218
4966,314,490
4967,314,832
4968,314,876
4969,314,791
4970,314,295
4971,314,519
4972,314,605
4973,314,261
4974,314,389
4975,314,483
4976,314,646
4977,314,190
4978,314,601
4979,314,724
4980,314,63
4981,315,229
4982,315,285
4983,315,799
4984,315,689
4985,315,765
4986,315,355
4987,315,561
4988,315,886
4989,315,515
4990,315,23
4991,315,384
4992,316,344
4993,316,873
4994,316,115
4995,316,680
4996,316,814
4997,316,998
4998,316,443
4999,316,637
5000,316,401
5001,316,818
5002,316,255
5003,316,63
5004,316,633
5005,316,559
5006,316,335
5007,316,447
5008,316,369
5009,316,825
5010,316,992
5011,316,631
5012,316,39
5013,316,530
5014,316,837
5015,317,516
5016,317,619
5017,317,716
5018,317,522
5019,317,40
5020,317,700
5021,317,995
5022,317,697
5023,317,555
5024,317,369
5025,317,652
5026,318,827
5027,318,586
5028,318,228
5029,318,12
5030,318,255
5031,318,745
5032,318,886
5033,318,146
5034,318,937
5035,318,828
5036,318,189
5037,318,678
5038,318,651
5039,319,975
5040,319,313
5041,320,644
5042,320,75
5043,320,820
5044,320,122
5045,320,805
5046,320,146
5047,320,26
5048,320,519
5049,320,504
5050,320,2
5051,320,89
5052,320,588
5053,320,858
5054,320,245
5055,320,840
5056,320,251
5057,320,213
5058,320,837
5059,320,313
5060,320,267
5061,320,337
5062,320,490
5063,320,910
5064,320,650
5065,320,110
5066,320,224
5067,320,665
5068,320,970
5069,320,601
5070,320,841
5071,321,260
5072,321,522
5073,321,927
5074,321,821
5075,321,923
5076,321,98
5077,321,168
5078,321,758
5079,321,836
5080,322,707
5081,322,198
5082,322,813
5083,322,443
5084,322,374
5085,322,392
5086,322,552
5087,322,792
5088,322,188
5089,322,746
5090,322,248
5091,322,586
5092,322,695
5093,322,800
5094,322,209
5095,322,148
5096,322,477
5097,322,825
5098,322,340
5099,322,191
5100,323,553
5101,323,478
5102,323,490
5103,323,988
5104,323,327
5105,323,416
5106,323,705
5107,323,992
5108,324,384
5109,324,91
5110,324,67
5111,324,403
5112,324,503
5113,324,836
5114,324,855
5115,324,685
5116,324,457
5117,324,663
5118,324,927
5119,324,626
5120,324,154
5121,324,271
5122,324,499
5123,324,15
5124,324,333
5125,324,484
5126,324,633
5127,324,802
5128,324,357
5129,324,250
5130,324,508
5131,324,616
5132,324,263
5133,324,787
5134,325,51
5135,325,316
5136,325,709
5137,326,195
5138,326,675
5139,326,674
5140,326,840
5141,326,157
5142,326,680
5143,326,745
5144,326,343
5145,326,135
5146,326,356
5147,326,944
5148,326,156
5149,326,347
5150,326,171
5151,326,964
5152,326,565
5153,326,593
5154,326,444
5155,326,117
5156,327,454
5157,327,560
5158,327,299
5159,327,492
5160,327,873
5161,327,364
5162,327,925
5163,327,125
5164,327,484
5165,327,307
5166,327,141
5167,327,282
5168,327,812
5169,328,722
5170,328,648
5171,328,187
5172,328,537
5173,328,697
5174,328,476
5175,328,349
5176,328,24
5177,328,830
5178,328,53
5179,328,103
5180,328,749
5181,328,910
5182,328,843
5183,328,266
5184,328,948
5185,329,603
5186,329,614
5187,329,441
5188,329,148
5189,329,636
5190,329,682
5191,329,445
5192,329,357
5193,329,846
5194,329,873
5195,329,325
5196,329,790
5197,329,54
5198,329,59
5199,329,174
5200,329,813
5201,329,633
5202,329,322
5203,329,382
5204,329,26
5205,329,665
5206,330,916
5207,330,487
5208,330,376
5209,330,829
5210,330,827
5211,330,238
5212,330,595
5213,330,699
5214,330,618
5215,330,243
5216,330,191
5217,330,934
5218,330,856
5219,330,335
5220,330,907
5221,330,602
5222,330,46
5223,330,396
5224,330,374
5225,330,239
5226,330,228
5227,330,104
5228,330,281
5229,330,210
5230,330,670
5231,330,10
5232,330,224
5233,330,201
5234,330,896
5235,331,209
5236,331,554
5237,331,417
5238,331,272
5239,331,892
5240,331,88
5241,331,867
5242,331,105
5243,331,432
5244,331,361
5245,331,687
5246,331,821
5247,331,391
5248,331,134
5249,331,338
5250,331,475
5251,331,709
5252,331,140
5253,331,992
5254,331,96
5255,331,639
5256,331,862
5257,331,734
5258,331,239
5259,331,518
5260,331,789
5261,331,192
5262,332,840
5263,332,96
5264,332,182
5265,333,774
5266,333,274
5267,333,869
5268,333,635
5269,333,207
5270,333,105
5271,333,93
5272,333,705
5273,333,99
5274,333,339
5275,333,884
5276,333,753
5277,333,24
5278,333,572
5279,333,859
5280,333,474
5281,333,189
5282,333,671
5283,334,548
5284,334,192
5285,334,803
5286,334,461
5287,334,808
5288,334,77
5289,334,367
5290,334,226
5291,334,848
5292,334,267
5293,334,954
5294,334,422
5295,334,147
5296,334,922
5297,334,611
5298,334,188
5299,334,917
5300,334,409
5301,334,975
5302,334,813
5303,334,26
5304,334,930
5305,334,87
5306,334,625
5307,334,390
5308,334,171
5309,334,823
5310,334,449
5311,334,86
5312,334,47
5313,335,408
5314,335,157
5315,335,767
5316,335,439
5317,335,510
5318,336,979
5319,336,809
5320,336,806
5321,336,201
5322,336,529
5323,336,358
5324,336,338
5325,336,572
5326,336,838
5327,336,447
5328,336,666
5329,336,859
5330,336,704
5331,336,399
5332,336,827
5333,336,275
5334,336,965
5335,336,222
5336,336,723
5337,336,922
5338,336,671
5339,336,825
5340,336,440
5341,337,606
5342,337,710
5343,337,137
5344,337,998
5345,337,710
5346,337,466
5347,337,847
5348,337,838
5349,337,965
5350,337,142
5351,337,740
5352,337,746
5353,337,872
5354,337,367
5355,337,945
5356,337,681
5357,337,427
5358,337,467
5359,337,352
5360,337,841
5361,337,237
5362,337,697
5363,338,155
5364,338,686
5365,338,598
5366,338,673
5367,338,655
5368,338,469
5369,338,345
5370,338,416
5371,338,262
5372,338,826
5373,338,652
5374,338,221
5375,338,782
5376,338,104
5377,338,95
5378,338,565
5379,338,47
5380,339,39
5381,339,485
5382,339,675
5383,339,657
5384,340,416
5385,340,361
5386,340,170
5387,340,652
5388,340,630
5389,340,976
5390,340,529
5391,340,433
5392,340,715
5393,340,586
5394,340,551
5395,340,829
5396,340,24
5397,340,574
5398,340,956
5399,340,611
5400,340,630
5401,340,47
5402,340,837
5403,340,758
5404,340,122
5405,340,424
5406,340,205
5407,340,536
5408,340,476
5409,340,543
5410,340,519
5411,340,55
5412,340,383
5413,340,636
5414,341,508
5415,341,246
5416,341,375
5417,341,595
5418,341,934
5419,341,367
5420,342,949
5421,342,997
5422,342,289
5423,342,872
5424,342,654
5425,342,60
5426,342,182
5427,342,799
5428,342,381
5429,342,72
5430,342,997
5431,342,97
5432,342,438
5433,342,955
5434,343,249
5435,343,708
5436,343,531
5437,343,868
5438,344,979
5439,344,615
5440,344,707
5441,344,345
5442,344,382
5443,344,438
5444,344,487
5445,344,35
5446,344,863
5447,344,944
5448,344,576
5449,344,89
5450,344,52
5451,345,412
5452,345,190
5453,345,239
5454,345,91
5455,345,316
5456,345,640
5457,345,751
5458,345,40
5459,345,133
5460,345,510
5461,345,549
5462,345,749
5463,345,118
5464,345,97
5465,346,363
5466,346,905
5467,346,223
5468,346,338
5469,346,888
5470,346,74
5471,346,568
5472,346,882
5473,346,58
5474,346,765
5475,346,629
5476,346,50
5477,346,508
5478,346,25
5479,346,321
5480,346,404
5481,346,844
5482,346,906
5483,346,769
5484,346,803
5485,346,288
5486,346,968
5487,347,928
5488,347,500
5489,348,739
5490,348,174
5491,348,914
5492,348,995
5493,348,305
5494,348,827
5495,348,403
5496,349,328
5497,349,690
5498,349,744
5499,349,775
5500,349,833
5501,349,972
5502,349,564
5503,349,765
5504,349,950
5505,349,572
5506,349,521
5507,349,820
5508,349,343
5509,349,21
5510,349,769
5511,350,308
5512,350,653
5513,350,311
5514,350,54
5515,351,314
5516,351,361
5517,351,45
5518,351,85
5519,351,901
5520,351,990
5521,351,551
5522,351,491
5523,351,352
5524,351,364
5525,351,214
5526,351,207
5527,351,219
5528,351,844
5529,352,723
5530,352,335
5531,352,533
5532,352,209
5533,352,416
5534,352,891
5535,352,391
5536,352,230
5537,352,238
5538,352,648
5539,352,816
5540,352,319
5541,352,164
5542,352,278
5543,352,873
5544,352,560
5545,352,148
5546,352,351
5547,352,836
5548,352,715
5549,352,133
5550,352,353
5551,352,419
5552,352,86
5553,352,192
5554,352,793
5555,352,341
5556,352,919
5557,352,415
5558,352,515
5559,353,74
5560,353,842
5561,353,224
5562,353,678
5563,353,600
5564,353,916
5565,353,906
5566,353,191
5567,353,161
5568,353,512
5569,353,591
5570,353,301
5571,353,863
5572,353,98
5573,353,499
5574,353,765
5575,353,77
5576,353,65
5577,353,330
5578,353,743
5579,353,848
5580,353,53
5581,353,454
5582,353,847
5583,353,995
5584,354,416
5585,354,677
5586,354,143
5587,354,675
5588,354,208
5589,354,913
5590,354,585
5591,354,493
5592,354,778
5593,354,261
5594,354,455
5595,354,753
5596,354,783
5597,354,947
5598,354,499
5599,354,941
5600,354,184
5601,354,118
5602,354,369
5603,355,856
5604,355,60
5605,355,585
5606,355,376
5607,355,828
5608,355,617
5609,355,877
5610,355,213
5611,355,213
5612,355,717
5613,355,215
5614,355,291
5615,355,129
5616,355,367
5617,355,667
5618,356,778
5619,356,344
5620,356,963
5621,356,519
5622,356,136
5623,356,816
5624,356,760
5625,356,376
5626,356,164
5627,356,18
5628,356,492
5629,356,364
5630,356,104
5631,356,915
5632,356,788
5633,356,331
5634,357,427
5635,357,232
5636,357,203
5637,357,766
5638,357,897
5639,357,492
5640,357,722
5641,357,321
5642,357,181
5643,357,118
5644,357,187
5645,357,726
5646,357,265
5647,357,941
5648,357,63
5649,358,147
5650,358,662
5651,358,390
5652,358,921
5653,358,90
5654,358,832
5655,358,330
5656,358,440
5657,358,377
5658,358,693
5659,358,108
5660,359,487
5661,359,919
5662,360,465
5663,360,68
5664,361,990
5665,361,254
5666,361,651
5667,361,256
5668,362,268
5669,362,457
5670,362,563
5671,362,655
5672,362,620
5673,362,283
5674,362,127
5675,362,310
5676,362,476
5677,362,939
5678,362,242
5679,362,863
5680,362,968
5681,362,260
5682,362,781
5683,362,523
5684,362,495
5685,362,967
5686,362,745
5687,362,508
5688,362,155
5689,362,767
5690,362,822
5691,362,14
5692,362,364
5693,362,322
5694,362,495
5695,362,810
5696,362,580
5697,363,58
5698,363,96
5699,364,793
5700,364,493
5701,364,160
5702,364,896
5703,364,778
5704,364,123
5705,364,276
5706,364,303
5707,364,784
5708,364,419
5709,364,638
5710,364,257
5711,364,441
5712,364,645
5713,364,782
5714,364,509
5715,364,241
5716,364,751
5717,364,663
5718,364,793
5719,364,257
5720,364,342
5721,364,939
5722,364,590
5723,364,331
5724,364,355
5725,364,899
5726,364,469
5727,364,439
5728,365,875
5729,365,124
5730,365,880
5731,365,944
5732,365,861
5733,365,497
5734,365,406
5735,365,385
5736,365,387
5737,365,648
5738,365,64
5739,365,396
5740,365,425
5741,366,277
5742,366,485
5743,366,692
5744,366,708
5745,366,346
5746,366,859
5747,366,91
5748,366,148
5749,366,277
5750,366,377
5751,366,430
5752,366,466
5753,366,216
5754,366,645
5755,366,43
5756,366,750
5757,366,947
5758,366,291
5759,366,711
5760,366,368
5761,366,104
5762,366,220
5763,366,55
5764,366,719
5765,366,581
5766,366,572
5767,367,138
5768,367,294
5769,367,88
5770,367,164
5771,367,237
5772,367,534
5773,367,238
5774,368,422
5775,368,56
5776,368,436
5777,368,800
5778,368,552
5779,368,87
5780,368,536
5781,369,844
5782,369,467
5783,369,724
5784,369,889
5785,369,402
5786,369,751
5787,369,174
5788,369,165
5789,369,754
5790,369,757
5791,369,746
5792,369,464
5793,369,339
5794,369,792
5795,369,484
5796,369,889
5797,369,939
5798,369,85
5799,370,351
5800,370,616
5801,370,945
5802,370,500
5803,370,672
5804,370,238
5805,370,956
5806,370,77
5807,370,127
5808,370,470
5809,370,426
5810,370,857
5811,370,966
5812,370,21
5813,370,14
5814,370,906
5815,370,630
5816,370,499
5817,370,435
5818,370,224
5819,370,699
5820,370,902
5821,370,635
5822,370,657
5823,371,872
5824,371,996
5825,371,197
5826,371,450
5827,371,629
5828,371,608
5829,372,951
5830,372,149
5831,372,52
5832,372,757
5833,372,50
5834,372,755
5835,373,179
5836,373,217
5837,373,991
5838,373,638
5839,373,624
5840,373,655
5841,373,887
5842,373,306
5843,373,688
5844,373,273
5845,373,783
5846,373,820
5847,373,281
5848,373,175
5849,373,400
5850,373,254
5851,373,504
5852,373,516
5853,373,829
5854,373,578
5855,373,498
5856,373,484
5857,373,327
5858,373,485
5859,373,222
5860,373,880
5861,374,854
5862,374,730
5863,374,492
5864,374,429
5865,374,467
5866,374,405
5867,374,29
5868,374,525
5869,374,625
5870,374,780
5871,374,944
5872,374,604
5873,374,396
5874,374,411
5875,374,217
5876,374,555
5877,374,682
5878,374,501
5879,374,387
5880,374,236
5881,374,212
5882,374,681
5883,374,218
5884,374,666
5885,374,949
5886,374,827
5887,374,267
5888,374,496
5889,374,217
5890,374,377
5891,375,94
5892,375,33
5893,375,984
5894,375,746
5895,375,884
5896,375,229
5897,375,904
5898,375,584
5899,375,533
5900,375,945
5901,375,607
5902,376,482
5903,376,624
5904,376,140
5905,376,700
5906,376,644
5907,376,867
5908,376,293
5909,376,302
5910,376,919
5911,376,342
5912,376,674
5913,376,353
5914,376,770
5915,376,563
5916,376,767
5917,376,62
5918,376,608
5919,376,696
5920,377,748
5921,377,808
5922,377,562
5923,377,397
5924,377,778
5925,377,302
5926,377,768
5927,377,269
5928,377,540
5929,377,837
5930,377,369
5931,377,174
5932,377,809
5933,377,354
5934,377,990
5935,377,733
5936,377,334
5937,377,990
5938,377,458
5939,378,282
5940,378,805
5941,378,241
5942,378,498
5943,378,356
5944,378,823
5945,378,8
5946,378,227
5947,379,745
5948,379,37
5949,379,363
5950,379,560
5951,379,499
5952,379,461
5953,379,739
5954,379,858
5955,379,700
5956,379,800
5957,379,643
5958,379,19
5959,379,290
5960,379,919
5961,379,143
5962,379,488
5963,379,494
5964,379,695
5965,379,91
5966,379,570
5967,379,268
5968,379,217
5969,379,45
5970,380,450
5971,380,596
5972,380,940
5973,380,478
5974,380,357
5975,380,506
5976,380,300
5977,380,55
5978,380,485
5979,380,140
5980,380,711
5981,380,888
5982,380,671
5983,380,222
5984,380,394
5985,380,465
5986,380,326
5987,380,414
5988,380,769
5989,380,344
5990,380,440
5991,380,463
5992,380,363
5993,380,168
5994,380,291
5995,380,520
5996,380,311
5997,380,723
5998,381,644
5999,381,391
6000,381,626
6001,381,363
6002,381,795
6003,381,822
6004,381,422
6005,381,837
6006,381,379
6007,381,634
6008,381,642
6009,381,589
6010,381,176
6011,381,618
6012,381,335
6013,381,298
6014,381,644
6015,381,349
6016,381,59
6017,381,186
6018,382,710
6019,382,633
6020,382,698
6021,382,168
6022,382,402
6023,383,175
6024,383,98
6025,383,913
6026,383,644
6027,383,13
6028,383,309
6029,384,707
6030,384,5
6031,384,556
6032,384,936
6033,384,573
6034,384,641
6035,384,33
6036,384,964
6037,384,669
6038,384,693
6039,384,116
6040,384,226
6041,384,350
6042,385,240
6043,385,3
6044,385,537
6045,385,414
6046,385,349
6047,385,258
6048,385,236
6049,385,496
6050,385,754
6051,385,580
6052,385,333
6053,385,294
6054,385,459
6055,385,491
6056,385,356
6057,385,233
6058,385,45
6059,385,258
6060,385,865
6061,385,745
6062,385,17
6063,385,619
6064,385,593
6065,385,269
6066,385,319
6067,385,135
6068,385,297
6069,385,935
6070,385,701
6071,386,502
6072,386,244
6073,386,313
6074,386,8
6075,386,354
6076,386,493
6077,386,418
6078,386,397
6079,386,53
6080,386,781
6081,386,864
6082,386,78
6083,386,930
6084,386,57
6085,386,594
6086,386,609
6087,386,94
6088,386,936
6089,386,45
6090,386,436
6091,386,954
6092,387,853
6093,387,792
6094,387,869
6095,387,480
6096,387,889
6097,387,686
6098,387,27
6099,387,165
6100,387,352
6101,387,497
6102,387,45
6103,387,22
6104,387,297
6105,387,607
6106,387,75
6107,387,901
6108,387,981
6109,387,951
6110,387,896
6111,387,734
6112,387,130
6113,387,387
6114,387,316
6115,388,978
6116,388,995
6117,388,958
6118,388,937
6119,388,541
6120,388,365
6121,388,844
6122,388,593
6123,388,110
6124,388,508
6125,388,920
6126,388,771
6127,388,764
6128,388,685
6129,388,346
6130,389,348
6131,389,902
6132,389,972
6133,389,9
6134,389,84
6135,389,11
6136,389,350
6137,389,595
6138,389,950
6139,389,230
6140,389,72
6141,389,850
6142,389,957
6143,389,580
6144,389,102
6145,389,913
6146,389,894
6147,389,655
6148,389,756
6149,389,392
6150,390,212
6151,390,527
6152,390,704
6153,390,800
6154,390,589
6155,390,803
6156,390,78
6157,390,895
6158,390,683
6159,390,448
6160,390,76
6161,390,258
6162,391,466
6163,391,771
6164,391,51
6165,391,16
6166,391,352
6167,391,900
6168,391,425
6169,391,154
6170,391,899
6171,391,582
6172,391,602
6173,391,925
6174,391,262
6175,391,109
6176,391,963
6177,392,268
6178,392,788
6179,392,384
6180,392,142
6181,392,912
6182,392,643
6183,392,790
6184,392,709
6185,392,23
6186,392,847
6187,393,594
6188,393,536
6189,393,671
6190,393,215
6191,393,532
6192,393,75
6193,393,295
6194,393,41
6195,393,474
6196,394,849
6197,394,747
6198,394,710
6199,394,348
6200,394,383
6201,394,800
6202,394,704
6203,394,502
6204,394,846
6205,394,171
6206,394,68
6207,394,699
6208,394,2
6209,394,633
6210,394,32
6211,394,545
6212,394,45
6213,394,444
6214,395,463
6215,395,133
6216,395,432
6217,395,746
6218,395,795
6219,396,677
6220,396,299
6221,396,823
6222,396,714
6223,396,638
6224,397,242
6225,397,197
6226,397,907
6227,397,663
6228,397,406
6229,397,966
6230,397,978
6231,397,701
6232,397,520
